Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Revenue
7069,2026-03-06,CUST1134,Non-Stick Pan Set,Home & Kitchen,East,1,2299,2299
7070,2026-03-07,CUST1200,Sports Cap,Apparel,West,6,399,2394
7071,2026-03-07,CUST1171,Denim Jacket,Apparel,West,3,1999,5997
7072,2026-03-07,CUST1267,LED Desk Lamp,Office Supplies,East,6,1199,7194
7073,2026-03-07,CUST1138,Non-Stick Pan Set,Home & Kitchen,West,6,2299,13794
7074,2026-03-08,CUST1282,Desk Organizer,Office Supplies,South,2,799,1598
7075,2026-03-08,CUST1316,Coffee Maker,Home & Kitchen,West,3,2999,8997
7076,2026-03-08,CUST1155,Air Fryer,Home & Kitchen,North,7,4499,31493
7077,2026-03-09,CUST1396,Cotton T-Shirt,Apparel,North,1,599,599
7078,2026-03-09,CUST1208,Desk Organizer,Office Supplies,North,7,799,5593
7079,2026-03-09,CUST1105,Running Shoes,Apparel,East,6,2499,14994
7080,2026-03-10,CUST1242,Ergonomic Chair,Office Supplies,North,7,6999,48993
7081,2026-03-10,CUST1151,Winter Jacket,Apparel,East,7,3299,23093
7082,2026-03-10,CUST1065,Notebook Pack,Office Supplies,North,1,249,249
7083,2026-03-10,CUST1321,Whiteboard,Office Supplies,West,8,1499,11992
7084,2026-03-10,CUST1366,Running Shoes,Apparel,North,1,2499,2499
7085,2026-03-10,CUST1164,Notebook Pack,Office Supplies,West,8,249,1992
7086,2026-03-11,CUST1220,Blender,Home & Kitchen,South,2,1799,3598
7087,2026-03-11,CUST1148,Running Shoes,Apparel,West,4,2499,9996
7088,2026-03-12,CUST1381,Smart Watch,Electronics,East,8,3499,27992
7089,2026-03-12,CUST1237,Air Fryer,Home & Kitchen,North,7,4499,31493
7090,2026-03-12,CUST1180,Wireless Earbuds,Electronics,North,6,1499,8994
7091,2026-03-13,CUST1344,LED Desk Lamp,Office Supplies,South,2,1199,2398
7092,2026-03-13,CUST1090,Notebook Pack,Office Supplies,North,7,249,1743
7093,2026-03-13,CUST1258,Whiteboard,Office Supplies,South,8,1499,11992
7094,2026-03-13,CUST1008,Desk Organizer,Office Supplies,South,3,799,2397
7095,2026-03-13,CUST1268,Electric Kettle,Home & Kitchen,North,5,999,4995
7096,2026-03-13,CUST1382,USB-C Hub,Electronics,North,6,1299,7794
7097,2026-03-14,CUST1357,Ergonomic Chair,Office Supplies,North,4,6999,27996
7098,2026-03-14,CUST1239,Whiteboard,Office Supplies,North,2,1499,2998
7099,2026-03-14,CUST1367,Blender,Home & Kitchen,East,4,1799,7196
7100,2026-03-15,CUST1123,Running Shoes,Apparel,West,4,2499,9996
7101,2026-03-15,CUST1358,Notebook Pack,Office Supplies,South,2,249,498
7102,2026-03-15,CUST1062,Coffee Maker,Home & Kitchen,North,2,2999,5998
7103,2026-03-16,CUST1030,Sports Cap,Apparel,West,7,399,2793
7104,2026-03-16,CUST1232,Blender,Home & Kitchen,North,2,1799,3598
7105,2026-03-16,CUST1022,Desk Organizer,Office Supplies,West,3,799,2397
7106,2026-03-17,CUST1331,LED Desk Lamp,Office Supplies,South,8,1199,9592
7107,2026-03-17,CUST1146,Non-Stick Pan Set,Home & Kitchen,West,5,2299,11495
7108,2026-03-17,CUST1145,Ergonomic Chair,Office Supplies,South,7,6999,48993
7109,2026-03-17,CUST1260,Blender,Home & Kitchen,East,7,1799,12593
7110,2026-03-18,CUST1352,Ergonomic Chair,Office Supplies,East,6,6999,41994
7111,2026-03-18,CUST1013,Denim Jacket,Apparel,West,8,1999,15992
7112,2026-03-18,CUST1122,Blender,Home & Kitchen,West,2,1799,3598
7113,2026-03-18,CUST1161,Whiteboard,Office Supplies,East,3,1499,4497
7114,2026-03-19,CUST1136,USB-C Hub,Electronics,West,4,1299,5196
7115,2026-03-19,CUST1264,Electric Kettle,Home & Kitchen,West,8,999,7992
7116,2026-03-19,CUST1054,Blender,Home & Kitchen,West,5,1799,8995
7117,2026-03-19,CUST1322,Smart Watch,Electronics,South,6,3499,20994
7118,2026-03-19,CUST1372,Desk Organizer,Office Supplies,West,7,799,5593
7119,2026-03-19,CUST1186,Coffee Maker,Home & Kitchen,East,8,2999,23992
7120,2026-03-20,CUST1268,Laptop Stand,Electronics,West,8,899,7192
7121,2026-03-20,CUST1283,Air Fryer,Home & Kitchen,North,3,4499,13497
7122,2026-03-20,CUST1162,Laptop Stand,Electronics,West,4,899,3596
7123,2026-03-20,CUST1271,Whiteboard,Office Supplies,East,7,1499,10493
7124,2026-03-21,CUST1383,Non-Stick Pan Set,Home & Kitchen,North,6,2299,13794
7125,2026-03-21,CUST1297,Sports Cap,Apparel,West,4,399,1596
7126,2026-03-21,CUST1371,Whiteboard,Office Supplies,North,4,1499,5996
7127,2026-03-21,CUST1143,Blender,Home & Kitchen,East,1,1799,1799
7128,2026-03-22,CUST1158,Electric Kettle,Home & Kitchen,South,5,999,4995
7129,2026-03-22,CUST1210,Electric Kettle,Home & Kitchen,South,2,999,1998
7130,2026-03-23,CUST1045,Blender,Home & Kitchen,West,5,1799,8995
7131,2026-03-23,CUST1074,Sports Cap,Apparel,South,7,399,2793
7132,2026-03-23,CUST1393,Blender,Home & Kitchen,South,4,1799,7196
7133,2026-03-24,CUST1256,USB-C Hub,Electronics,South,8,1299,10392
7134,2026-03-24,CUST1314,Coffee Maker,Home & Kitchen,South,7,2999,20993
7135,2026-03-24,CUST1366,USB-C Hub,Electronics,South,6,1299,7794
7136,2026-03-25,CUST1251,Bluetooth Speaker,Electronics,East,4,1999,7996
7137,2026-03-25,CUST1226,Coffee Maker,Home & Kitchen,West,3,2999,8997
7138,2026-03-25,CUST1374,Denim Jacket,Apparel,North,1,1999,1999
7139,2026-03-25,CUST1208,LED Desk Lamp,Office Supplies,South,7,1199,8393
7140,2026-03-25,CUST1247,Winter Jacket,Apparel,West,4,3299,13196
7141,2026-03-25,CUST1165,Air Fryer,Home & Kitchen,North,6,4499,26994
7142,2026-03-26,CUST1277,Desk Organizer,Office Supplies,West,4,799,3196
7143,2026-03-26,CUST1354,Air Fryer,Home & Kitchen,West,5,4499,22495
7144,2026-03-26,CUST1026,Ergonomic Chair,Office Supplies,South,4,6999,27996
7145,2026-03-26,CUST1116,Non-Stick Pan Set,Home & Kitchen,East,1,2299,2299
7146,2026-03-27,CUST1071,Whiteboard,Office Supplies,North,3,1499,4497
7147,2026-03-27,CUST1232,Coffee Maker,Home & Kitchen,West,1,2999,2999
7148,2026-03-27,CUST1163,Electric Kettle,Home & Kitchen,South,8,999,7992
7149,2026-03-28,CUST1188,USB-C Hub,Electronics,North,5,1299,6495
7150,2026-03-28,CUST1390,Ergonomic Chair,Office Supplies,North,7,6999,48993
7151,2026-03-28,CUST1078,Ergonomic Chair,Office Supplies,North,6,6999,41994
7152,2026-03-28,CUST1286,Coffee Maker,Home & Kitchen,South,8,2999,23992
7153,2026-03-29,CUST1215,Bluetooth Speaker,Electronics,West,7,1999,13993
7154,2026-03-29,CUST1134,Running Shoes,Apparel,South,4,2499,9996
7155,2026-03-29,CUST1325,Cotton T-Shirt,Apparel,North,3,599,1797
7156,2026-03-30,CUST1125,Blender,Home & Kitchen,East,1,1799,1799
7157,2026-03-30,CUST1132,Bluetooth Speaker,Electronics,West,5,1999,9995
7158,2026-03-30,CUST1171,Air Fryer,Home & Kitchen,West,7,4499,31493
7159,2026-03-30,CUST1354,Non-Stick Pan Set,Home & Kitchen,East,2,2299,4598
7160,2026-03-30,CUST1138,USB-C Hub,Electronics,West,8,1299,10392
7161,2026-03-30,CUST1180,Non-Stick Pan Set,Home & Kitchen,North,4,2299,9196
7162,2026-03-31,CUST1277,Smart Watch,Electronics,North,1,3499,3499
7163,2026-03-31,CUST1075,Laptop Stand,Electronics,West,8,899,7192
7164,2026-03-31,CUST1059,Cotton T-Shirt,Apparel,West,2,599,1198
7165,2026-03-31,CUST1222,Desk Organizer,Office Supplies,East,3,799,2397
7166,2026-03-31,CUST1298,Notebook Pack,Office Supplies,West,6,249,1494
7167,2026-03-31,CUST1316,Running Shoes,Apparel,West,7,2499,17493
7168,2026-04-01,CUST1349,Laptop Stand,Electronics,South,3,899,2697
7169,2026-04-01,CUST1266,Denim Jacket,Apparel,East,4,1999,7996
7170,2026-04-01,CUST1076,Notebook Pack,Office Supplies,West,4,249,996
7171,2026-04-02,CUST1176,Coffee Maker,Home & Kitchen,North,6,2999,17994
7172,2026-04-02,CUST1183,LED Desk Lamp,Office Supplies,West,5,1199,5995
7173,2026-04-02,CUST1130,Cotton T-Shirt,Apparel,West,8,599,4792
7174,2026-04-02,CUST1226,Running Shoes,Apparel,South,1,2499,2499
7175,2026-04-02,CUST1304,Running Shoes,Apparel,North,6,2499,14994
7176,2026-04-02,CUST1023,Wireless Earbuds,Electronics,North,6,1499,8994
7177,2026-04-03,CUST1243,Bluetooth Speaker,Electronics,West,2,1999,3998
7178,2026-04-03,CUST1003,Winter Jacket,Apparel,North,1,3299,3299
7179,2026-04-03,CUST1179,LED Desk Lamp,Office Supplies,East,4,1199,4796
7180,2026-04-03,CUST1395,Smart Watch,Electronics,South,4,3499,13996
7181,2026-04-04,CUST1221,LED Desk Lamp,Office Supplies,East,6,1199,7194
7182,2026-04-04,CUST1190,Desk Organizer,Office Supplies,South,5,799,3995
7183,2026-04-04,CUST1037,Cotton T-Shirt,Apparel,South,7,599,4193
7184,2026-04-04,CUST1275,Cotton T-Shirt,Apparel,North,2,599,1198
7185,2026-04-04,CUST1143,Desk Organizer,Office Supplies,North,8,799,6392
7186,2026-04-04,CUST1146,Cotton T-Shirt,Apparel,East,2,599,1198
7187,2026-04-05,CUST1360,Air Fryer,Home & Kitchen,East,4,4499,17996
7188,2026-04-05,CUST1188,Desk Organizer,Office Supplies,South,1,799,799
7189,2026-04-05,CUST1093,USB-C Hub,Electronics,North,7,1299,9093
7190,2026-04-05,CUST1166,Bluetooth Speaker,Electronics,West,1,1999,1999
7191,2026-04-06,CUST1083,Non-Stick Pan Set,Home & Kitchen,West,1,2299,2299
7192,2026-04-06,CUST1278,Desk Organizer,Office Supplies,North,4,799,3196
7193,2026-04-06,CUST1349,Notebook Pack,Office Supplies,South,4,249,996
7194,2026-04-06,CUST1171,Winter Jacket,Apparel,South,6,3299,19794
7195,2026-04-06,CUST1395,Laptop Stand,Electronics,North,4,899,3596
7196,2026-04-06,CUST1074,Cotton T-Shirt,Apparel,West,7,599,4193
7197,2026-04-07,CUST1345,Cotton T-Shirt,Apparel,West,4,599,2396
7198,2026-04-07,CUST1180,Notebook Pack,Office Supplies,West,6,249,1494
7199,2026-04-07,CUST1036,Electric Kettle,Home & Kitchen,North,1,999,999
7200,2026-04-07,CUST1142,Blender,Home & Kitchen,East,5,1799,8995
7201,2026-04-08,CUST1396,Sports Cap,Apparel,West,8,399,3192
7202,2026-04-08,CUST1337,Notebook Pack,Office Supplies,West,6,249,1494
7203,2026-04-09,CUST1045,Coffee Maker,Home & Kitchen,South,2,2999,5998
7204,2026-04-09,CUST1279,Running Shoes,Apparel,North,7,2499,17493
7205,2026-04-10,CUST1148,Bluetooth Speaker,Electronics,West,1,1999,1999
7206,2026-04-10,CUST1280,Desk Organizer,Office Supplies,North,5,799,3995
7207,2026-04-11,CUST1186,Desk Organizer,Office Supplies,South,1,799,799
7208,2026-04-11,CUST1340,Notebook Pack,Office Supplies,East,7,249,1743
7209,2026-04-11,CUST1221,Laptop Stand,Electronics,East,6,899,5394
7210,2026-04-12,CUST1115,Desk Organizer,Office Supplies,North,4,799,3196
7211,2026-04-12,CUST1318,Running Shoes,Apparel,East,3,2499,7497
7212,2026-04-12,CUST1137,Air Fryer,Home & Kitchen,South,6,4499,26994
7213,2026-04-13,CUST1084,LED Desk Lamp,Office Supplies,North,1,1199,1199
7214,2026-04-13,CUST1257,Electric Kettle,Home & Kitchen,North,1,999,999
7215,2026-04-13,CUST1211,Cotton T-Shirt,Apparel,North,6,599,3594
7216,2026-04-13,CUST1173,Whiteboard,Office Supplies,South,2,1499,2998
7217,2026-04-13,CUST1299,Winter Jacket,Apparel,North,8,3299,26392
7218,2026-04-13,CUST1339,Winter Jacket,Apparel,West,4,3299,13196
7219,2026-04-14,CUST1283,Winter Jacket,Apparel,South,5,3299,16495
7220,2026-04-14,CUST1218,Denim Jacket,Apparel,West,3,1999,5997
7221,2026-04-14,CUST1246,Ergonomic Chair,Office Supplies,East,2,6999,13998
7222,2026-04-14,CUST1029,Bluetooth Speaker,Electronics,South,1,1999,1999
7223,2026-04-15,CUST1010,Notebook Pack,Office Supplies,West,2,249,498
7224,2026-04-15,CUST1259,Bluetooth Speaker,Electronics,North,6,1999,11994
7225,2026-04-15,CUST1067,Desk Organizer,Office Supplies,East,7,799,5593
7226,2026-04-16,CUST1114,Smart Watch,Electronics,East,7,3499,24493
7227,2026-04-16,CUST1134,Laptop Stand,Electronics,South,7,899,6293
7228,2026-04-16,CUST1104,Air Fryer,Home & Kitchen,North,7,4499,31493
7229,2026-04-16,CUST1146,Air Fryer,Home & Kitchen,West,7,4499,31493
7230,2026-04-17,CUST1084,Running Shoes,Apparel,North,7,2499,17493
7231,2026-04-17,CUST1114,Denim Jacket,Apparel,North,1,1999,1999
7232,2026-04-17,CUST1297,Blender,Home & Kitchen,South,7,1799,12593
7233,2026-04-17,CUST1081,Blender,Home & Kitchen,North,6,1799,10794
7234,2026-04-17,CUST1354,Cotton T-Shirt,Apparel,West,3,599,1797
7235,2026-04-17,CUST1368,Wireless Earbuds,Electronics,South,2,1499,2998
7236,2026-04-18,CUST1164,LED Desk Lamp,Office Supplies,South,7,1199,8393
7237,2026-04-18,CUST1259,Winter Jacket,Apparel,West,7,3299,23093
7238,2026-04-18,CUST1261,Smart Watch,Electronics,East,6,3499,20994
7239,2026-04-18,CUST1397,Coffee Maker,Home & Kitchen,East,4,2999,11996
7240,2026-04-19,CUST1258,Smart Watch,Electronics,East,3,3499,10497
7241,2026-04-19,CUST1186,Whiteboard,Office Supplies,South,4,1499,5996
7242,2026-04-20,CUST1123,Blender,Home & Kitchen,East,3,1799,5397
7243,2026-04-20,CUST1092,Non-Stick Pan Set,Home & Kitchen,North,4,2299,9196
7244,2026-04-20,CUST1032,Non-Stick Pan Set,Home & Kitchen,North,4,2299,9196
7245,2026-04-20,CUST1260,LED Desk Lamp,Office Supplies,North,4,1199,4796
7246,2026-04-20,CUST1141,LED Desk Lamp,Office Supplies,West,3,1199,3597
7247,2026-04-21,CUST1379,Air Fryer,Home & Kitchen,North,7,4499,31493
7248,2026-04-21,CUST1243,Winter Jacket,Apparel,South,6,3299,19794
7249,2026-04-21,CUST1231,Air Fryer,Home & Kitchen,South,2,4499,8998
7250,2026-04-21,CUST1123,Smart Watch,Electronics,East,7,3499,24493
7251,2026-04-21,CUST1152,Desk Organizer,Office Supplies,East,7,799,5593
7252,2026-04-22,CUST1232,Smart Watch,Electronics,East,8,3499,27992
7253,2026-04-22,CUST1070,LED Desk Lamp,Office Supplies,East,5,1199,5995
7254,2026-04-22,CUST1202,Smart Watch,Electronics,West,4,3499,13996
7255,2026-04-23,CUST1023,Winter Jacket,Apparel,East,6,3299,19794
7256,2026-04-23,CUST1078,Notebook Pack,Office Supplies,West,1,249,249
7257,2026-04-24,CUST1380,Smart Watch,Electronics,North,6,3499,20994
7258,2026-04-24,CUST1127,LED Desk Lamp,Office Supplies,South,3,1199,3597
7259,2026-04-24,CUST1057,Desk Organizer,Office Supplies,South,2,799,1598
7260,2026-04-24,CUST1078,Running Shoes,Apparel,West,2,2499,4998
7261,2026-04-24,CUST1324,Non-Stick Pan Set,Home & Kitchen,South,8,2299,18392
7262,2026-04-24,CUST1333,Non-Stick Pan Set,Home & Kitchen,West,7,2299,16093
7263,2026-04-25,CUST1353,Ergonomic Chair,Office Supplies,East,3,6999,20997
7264,2026-04-25,CUST1310,Denim Jacket,Apparel,North,7,1999,13993
7265,2026-04-25,CUST1197,Desk Organizer,Office Supplies,West,7,799,5593
7266,2026-04-26,CUST1113,Winter Jacket,Apparel,West,4,3299,13196
7267,2026-04-26,CUST1112,Non-Stick Pan Set,Home & Kitchen,West,2,2299,4598
7268,2026-04-26,CUST1282,Notebook Pack,Office Supplies,South,6,249,1494
7269,2026-04-26,CUST1168,Running Shoes,Apparel,West,7,2499,17493
7270,2026-04-26,CUST1318,Laptop Stand,Electronics,South,6,899,5394
7271,2026-04-26,CUST1225,Electric Kettle,Home & Kitchen,West,6,999,5994
7272,2026-04-27,CUST1248,Cotton T-Shirt,Apparel,West,7,599,4193
7273,2026-04-27,CUST1059,LED Desk Lamp,Office Supplies,West,1,1199,1199
7274,2026-04-27,CUST1290,Whiteboard,Office Supplies,East,3,1499,4497
7275,2026-04-27,CUST1244,USB-C Hub,Electronics,West,7,1299,9093
7276,2026-04-27,CUST1368,Coffee Maker,Home & Kitchen,North,7,2999,20993
7277,2026-04-27,CUST1175,Winter Jacket,Apparel,West,4,3299,13196
7278,2026-04-28,CUST1142,Smart Watch,Electronics,North,7,3499,24493
7279,2026-04-28,CUST1067,Whiteboard,Office Supplies,North,5,1499,7495
7280,2026-04-28,CUST1176,Winter Jacket,Apparel,East,2,3299,6598
7281,2026-04-29,CUST1201,Wireless Earbuds,Electronics,South,5,1499,7495
7282,2026-04-29,CUST1050,USB-C Hub,Electronics,North,5,1299,6495
7283,2026-04-29,CUST1070,Non-Stick Pan Set,Home & Kitchen,South,2,2299,4598
7284,2026-04-29,CUST1266,Notebook Pack,Office Supplies,West,6,249,1494
7285,2026-04-29,CUST1179,Blender,Home & Kitchen,East,5,1799,8995
7286,2026-04-30,CUST1323,Cotton T-Shirt,Apparel,West,1,599,599
7287,2026-04-30,CUST1168,Electric Kettle,Home & Kitchen,West,3,999,2997
7288,2026-04-30,CUST1327,Wireless Earbuds,Electronics,West,3,1499,4497
7289,2026-05-01,CUST1172,Smart Watch,Electronics,East,1,3499,3499
7290,2026-05-01,CUST1255,Air Fryer,Home & Kitchen,North,8,4499,35992
7291,2026-05-02,CUST1025,Whiteboard,Office Supplies,South,4,1499,5996
7292,2026-05-02,CUST1119,Notebook Pack,Office Supplies,East,5,249,1245
7293,2026-05-03,CUST1310,Cotton T-Shirt,Apparel,West,8,599,4792
7294,2026-05-03,CUST1338,Desk Organizer,Office Supplies,North,2,799,1598
7295,2026-05-03,CUST1021,Winter Jacket,Apparel,South,3,3299,9897
7296,2026-05-04,CUST1125,Bluetooth Speaker,Electronics,North,2,1999,3998
7297,2026-05-04,CUST1336,Sports Cap,Apparel,East,5,399,1995
7298,2026-05-04,CUST1170,Sports Cap,Apparel,East,4,399,1596
7299,2026-05-04,CUST1107,Notebook Pack,Office Supplies,North,7,249,1743
7300,2026-05-04,CUST1002,Denim Jacket,Apparel,West,5,1999,9995
7301,2026-05-05,CUST1233,USB-C Hub,Electronics,North,7,1299,9093
7302,2026-05-05,CUST1260,Sports Cap,Apparel,East,7,399,2793
7303,2026-05-05,CUST1165,USB-C Hub,Electronics,West,3,1299,3897
7304,2026-05-06,CUST1158,Running Shoes,Apparel,West,4,2499,9996
7305,2026-05-06,CUST1044,Notebook Pack,Office Supplies,North,4,249,996
7306,2026-05-06,CUST1018,Laptop Stand,Electronics,North,4,899,3596
7307,2026-05-06,CUST1309,Winter Jacket,Apparel,West,3,3299,9897
7308,2026-05-06,CUST1360,USB-C Hub,Electronics,East,3,1299,3897
7309,2026-05-06,CUST1260,Non-Stick Pan Set,Home & Kitchen,South,1,2299,2299
7310,2026-05-07,CUST1136,Wireless Earbuds,Electronics,North,6,1499,8994
7311,2026-05-07,CUST1239,Air Fryer,Home & Kitchen,East,2,4499,8998
7312,2026-05-08,CUST1305,Bluetooth Speaker,Electronics,West,7,1999,13993
7313,2026-05-08,CUST1293,Blender,Home & Kitchen,South,7,1799,12593
7314,2026-05-08,CUST1239,Running Shoes,Apparel,South,4,2499,9996
7315,2026-05-08,CUST1037,Blender,Home & Kitchen,East,2,1799,3598
7316,2026-05-08,CUST1075,Blender,Home & Kitchen,North,3,1799,5397
7317,2026-05-08,CUST1066,Cotton T-Shirt,Apparel,East,7,599,4193
7318,2026-05-09,CUST1120,Coffee Maker,Home & Kitchen,West,3,2999,8997
7319,2026-05-09,CUST1110,LED Desk Lamp,Office Supplies,South,7,1199,8393
7320,2026-05-09,CUST1109,Blender,Home & Kitchen,East,5,1799,8995
7321,2026-05-10,CUST1150,USB-C Hub,Electronics,East,8,1299,10392
7322,2026-05-10,CUST1328,Air Fryer,Home & Kitchen,North,1,4499,4499
7323,2026-05-10,CUST1295,Coffee Maker,Home & Kitchen,South,8,2999,23992
7324,2026-05-11,CUST1352,Smart Watch,Electronics,East,2,3499,6998
7325,2026-05-11,CUST1262,Smart Watch,Electronics,South,3,3499,10497
7326,2026-05-11,CUST1273,Winter Jacket,Apparel,West,5,3299,16495
7327,2026-05-12,CUST1307,Coffee Maker,Home & Kitchen,West,2,2999,5998
7328,2026-05-12,CUST1322,Winter Jacket,Apparel,West,5,3299,16495
7329,2026-05-12,CUST1250,Sports Cap,Apparel,South,1,399,399
7330,2026-05-12,CUST1121,Laptop Stand,Electronics,West,7,899,6293
7331,2026-05-12,CUST1008,Ergonomic Chair,Office Supplies,South,4,6999,27996
7332,2026-05-12,CUST1129,Ergonomic Chair,Office Supplies,West,1,6999,6999
7333,2026-05-13,CUST1224,Blender,Home & Kitchen,South,5,1799,8995
7334,2026-05-13,CUST1111,Notebook Pack,Office Supplies,East,7,249,1743
7335,2026-05-13,CUST1325,Ergonomic Chair,Office Supplies,North,3,6999,20997
7336,2026-05-13,CUST1055,Winter Jacket,Apparel,East,6,3299,19794
7337,2026-05-13,CUST1043,Sports Cap,Apparel,South,1,399,399
7338,2026-05-14,CUST1308,LED Desk Lamp,Office Supplies,South,8,1199,9592
7339,2026-05-14,CUST1004,Wireless Earbuds,Electronics,South,5,1499,7495
7340,2026-05-14,CUST1142,Ergonomic Chair,Office Supplies,East,2,6999,13998
7341,2026-05-14,CUST1345,Coffee Maker,Home & Kitchen,South,3,2999,8997
7342,2026-05-14,CUST1170,Ergonomic Chair,Office Supplies,North,2,6999,13998
7343,2026-05-14,CUST1360,Running Shoes,Apparel,North,3,2499,7497
7344,2026-05-15,CUST1267,Denim Jacket,Apparel,West,6,1999,11994
7345,2026-05-15,CUST1230,Wireless Earbuds,Electronics,North,5,1499,7495
7346,2026-05-15,CUST1057,Ergonomic Chair,Office Supplies,South,8,6999,55992
7347,2026-05-15,CUST1343,Coffee Maker,Home & Kitchen,East,6,2999,17994
7348,2026-05-15,CUST1276,Air Fryer,Home & Kitchen,North,8,4499,35992
7349,2026-05-15,CUST1316,Winter Jacket,Apparel,South,3,3299,9897
7350,2026-05-16,CUST1313,Wireless Earbuds,Electronics,East,1,1499,1499
7351,2026-05-16,CUST1046,Wireless Earbuds,Electronics,North,7,1499,10493
7352,2026-05-17,CUST1190,Non-Stick Pan Set,Home & Kitchen,South,5,2299,11495
7353,2026-05-17,CUST1329,Air Fryer,Home & Kitchen,South,4,4499,17996
7354,2026-05-18,CUST1210,Desk Organizer,Office Supplies,North,6,799,4794
7355,2026-05-18,CUST1220,Electric Kettle,Home & Kitchen,West,3,999,2997
7356,2026-05-18,CUST1284,LED Desk Lamp,Office Supplies,North,7,1199,8393
7357,2026-05-18,CUST1019,Laptop Stand,Electronics,West,4,899,3596
7358,2026-05-18,CUST1113,Winter Jacket,Apparel,North,3,3299,9897
7359,2026-05-18,CUST1371,USB-C Hub,Electronics,South,4,1299,5196
7360,2026-05-19,CUST1200,Blender,Home & Kitchen,West,6,1799,10794
7361,2026-05-19,CUST1336,Coffee Maker,Home & Kitchen,West,3,2999,8997
7362,2026-05-19,CUST1053,Denim Jacket,Apparel,East,1,1999,1999
7363,2026-05-19,CUST1132,Electric Kettle,Home & Kitchen,East,6,999,5994
7364,2026-05-19,CUST1031,Smart Watch,Electronics,East,4,3499,13996
7365,2026-05-19,CUST1100,Non-Stick Pan Set,Home & Kitchen,West,6,2299,13794
7366,2026-05-20,CUST1119,Electric Kettle,Home & Kitchen,East,7,999,6993
7367,2026-05-20,CUST1168,Bluetooth Speaker,Electronics,East,1,1999,1999
7368,2026-05-20,CUST1380,Electric Kettle,Home & Kitchen,East,1,999,999
7369,2026-05-20,CUST1014,Whiteboard,Office Supplies,South,1,1499,1499
7370,2026-05-20,CUST1332,Denim Jacket,Apparel,North,7,1999,13993
7371,2026-05-21,CUST1088,Blender,Home & Kitchen,North,3,1799,5397
7372,2026-05-21,CUST1142,Denim Jacket,Apparel,East,6,1999,11994
7373,2026-05-22,CUST1071,LED Desk Lamp,Office Supplies,East,3,1199,3597
7374,2026-05-22,CUST1131,Running Shoes,Apparel,South,1,2499,2499
7375,2026-05-22,CUST1268,Sports Cap,Apparel,East,1,399,399
7376,2026-05-23,CUST1211,Winter Jacket,Apparel,North,7,3299,23093
7377,2026-05-23,CUST1051,Ergonomic Chair,Office Supplies,West,1,6999,6999
7378,2026-05-23,CUST1170,USB-C Hub,Electronics,South,1,1299,1299
7379,2026-05-23,CUST1252,Bluetooth Speaker,Electronics,West,1,1999,1999
7380,2026-05-23,CUST1298,Air Fryer,Home & Kitchen,South,3,4499,13497
7381,2026-05-24,CUST1098,USB-C Hub,Electronics,South,6,1299,7794
7382,2026-05-24,CUST1036,Ergonomic Chair,Office Supplies,East,6,6999,41994
7383,2026-05-24,CUST1370,Blender,Home & Kitchen,North,3,1799,5397
7384,2026-05-24,CUST1071,Winter Jacket,Apparel,North,3,3299,9897
7385,2026-05-24,CUST1119,Electric Kettle,Home & Kitchen,North,8,999,7992
7386,2026-05-24,CUST1345,Smart Watch,Electronics,East,6,3499,20994
7387,2026-05-25,CUST1350,Whiteboard,Office Supplies,East,1,1499,1499
7388,2026-05-25,CUST1024,Electric Kettle,Home & Kitchen,West,2,999,1998
7389,2026-05-25,CUST1348,Air Fryer,Home & Kitchen,North,2,4499,8998
7390,2026-05-26,CUST1308,Blender,Home & Kitchen,South,2,1799,3598
7391,2026-05-26,CUST1291,USB-C Hub,Electronics,West,5,1299,6495
7392,2026-05-26,CUST1324,Desk Organizer,Office Supplies,East,5,799,3995
7393,2026-05-26,CUST1101,Electric Kettle,Home & Kitchen,North,8,999,7992
7394,2026-05-26,CUST1104,Smart Watch,Electronics,South,1,3499,3499
7395,2026-05-27,CUST1386,USB-C Hub,Electronics,East,2,1299,2598
7396,2026-05-27,CUST1105,Wireless Earbuds,Electronics,North,6,1499,8994
7397,2026-05-27,CUST1271,Running Shoes,Apparel,South,2,2499,4998
7398,2026-05-27,CUST1158,Running Shoes,Apparel,South,2,2499,4998
7399,2026-05-27,CUST1114,Air Fryer,Home & Kitchen,South,6,4499,26994
7400,2026-05-27,CUST1166,Running Shoes,Apparel,West,8,2499,19992
7401,2026-05-28,CUST1070,Laptop Stand,Electronics,South,6,899,5394
7402,2026-05-28,CUST1153,Smart Watch,Electronics,East,8,3499,27992
7403,2026-05-28,CUST1317,LED Desk Lamp,Office Supplies,East,4,1199,4796
7404,2026-05-28,CUST1225,Winter Jacket,Apparel,South,3,3299,9897
7405,2026-05-28,CUST1284,Air Fryer,Home & Kitchen,West,5,4499,22495
7406,2026-05-29,CUST1115,LED Desk Lamp,Office Supplies,South,2,1199,2398
7407,2026-05-29,CUST1075,LED Desk Lamp,Office Supplies,West,1,1199,1199
7408,2026-05-29,CUST1103,Whiteboard,Office Supplies,West,5,1499,7495
7409,2026-05-29,CUST1131,Notebook Pack,Office Supplies,East,4,249,996
7410,2026-05-29,CUST1062,Denim Jacket,Apparel,East,2,1999,3998
7411,2026-05-29,CUST1312,Air Fryer,Home & Kitchen,North,3,4499,13497
7412,2026-05-30,CUST1230,Smart Watch,Electronics,South,1,3499,3499
